State,Year,Degree,Count
Vermont,1995,Undergraduate,1
Vermont,1995,Professional,0
Vermont,1995,Graduate,8
Vermont,1994,Undergraduate,1
Vermont,1994,Professional,0
Vermont,1994,Graduate,6
Vermont,1993,Undergraduate,0
Vermont,1993,Professional,0
Vermont,1993,Graduate,4
Vermont,1992,Undergraduate,2
Vermont,1992,Professional,0
Vermont,1992,Graduate,2
Vermont,1991,Undergraduate,3
Vermont,1991,Professional,0
Vermont,1991,Graduate,3
Vermont,1990,Undergraduate,2
Vermont,1990,Professional,0
Vermont,1990,Graduate,2
Vermont,1989,Undergraduate,3
Vermont,1989,Professional,1
Vermont,1989,Graduate,1
Vermont,1988,Undergraduate,2
Vermont,1988,Professional,1
Vermont,1988,Graduate,1
Vermont,1987,Undergraduate,1
Vermont,1987,Professional,1
Vermont,1987,Graduate,4
Vermont,1986,Undergraduate,2
Vermont,1986,Professional,0
Vermont,1986,Graduate,6
Vermont,1985,Undergraduate,0
Vermont,1985,Professional,0
Vermont,1985,Graduate,5
Vermont,1984,Undergraduate,0
Vermont,1984,Professional,0
Vermont,1984,Graduate,4
Vermont,1983,Undergraduate,0
Vermont,1983,Professional,0
Vermont,1983,Graduate,8
Vermont,1982,Undergraduate,0
Vermont,1982,Professional,0
Vermont,1982,Graduate,3
Vermont,1981,Undergraduate,0
Vermont,1981,Professional,0
Vermont,1981,Graduate,3
Vermont,1980,Undergraduate,0
Vermont,1980,Professional,0
Vermont,1980,Graduate,4
Vermont,1979,Undergraduate,4
Vermont,1979,Professional,0
Vermont,1979,Graduate,4
Vermont,1978,Undergraduate,8
Vermont,1978,Professional,0
Vermont,1978,Graduate,8
Vermont,1977,Undergraduate,1
Vermont,1977,Professional,0
Vermont,1977,Graduate,8
Vermont,1976,Undergraduate,0
Vermont,1976,Professional,0
Vermont,1976,Graduate,4
Vermont,1975,Undergraduate,0
Vermont,1975,Professional,0
Vermont,1975,Graduate,1
Virgin Islands,2017,Undergraduate,0
Virgin Islands,2017,Professional,1
Virgin Islands,2017,Graduate,0
Virginia,2017,Undergraduate,133
Virginia,2017,Professional,77
Virginia,2017,Graduate,7
Virginia,2016,Undergraduate,133
Virginia,2016,Professional,41
Virginia,2016,Graduate,8
Virginia,2015,Undergraduate,128
Virginia,2015,Professional,42
Virginia,2015,Graduate,4
Virginia,2014,Undergraduate,123
Virginia,2014,Professional,39
Virginia,2014,Graduate,3
Virginia,2013,Undergraduate,112
Virginia,2013,Professional,43
Virginia,2013,Graduate,4
Virginia,2012,Undergraduate,81
Virginia,2012,Professional,48
Virginia,2012,Graduate,5
Virginia,2011,Undergraduate,61
Virginia,2011,Professional,40
Virginia,2011,Graduate,5
Virginia,2010,Undergraduate,56
Virginia,2010,Professional,36
Virginia,2010,Graduate,2
Virginia,2009,Undergraduate,56
Virginia,2009,Professional,36
Virginia,2009,Graduate,2
Virginia,2008,Undergraduate,67
Virginia,2008,Professional,36
Virginia,2008,Graduate,4
Virginia,2007,Undergraduate,68
Virginia,2007,Professional,29
Virginia,2007,Graduate,4
Virginia,2006,Undergraduate,69
Virginia,2006,Professional,24
Virginia,2006,Graduate,1
Virginia,2005,Undergraduate,74
Virginia,2005,Professional,33
Virginia,2005,Graduate,0
Virginia,2004,Undergraduate,58
Virginia,2004,Professional,33
Virginia,2004,Graduate,2
Virginia,2003,Undergraduate,74
Virginia,2003,Professional,78
Virginia,2003,Graduate,9
Virginia,2002,Undergraduate,77
Virginia,2002,Professional,74
Virginia,2002,Graduate,8
Virginia,2001,Undergraduate,86
Virginia,2001,Professional,73
Virginia,2001,Graduate,8
Virginia,2000,Undergraduate,91
Virginia,2000,Professional,69
Virginia,2000,Graduate,4
Virginia,1999,Undergraduate,89
Virginia,1999,Professional,60
Virginia,1999,Graduate,2
Virginia,1998,Undergraduate,101
Virginia,1998,Professional,56
Virginia,1998,Graduate,7
Virginia,1997,Undergraduate,90
Virginia,1997,Professional,4
Virginia,1997,Graduate,60
Virginia,1996,Undergraduate,82
Virginia,1996,Professional,5
Virginia,1996,Graduate,63
Virginia,1995,Undergraduate,75
Virginia,1995,Professional,2
Virginia,1995,Graduate,58
Virginia,1994,Undergraduate,48
Virginia,1994,Professional,2
Virginia,1994,Graduate,41
Virginia,1993,Undergraduate,42
Virginia,1993,Professional,1
Virginia,1993,Graduate,41
Virginia,1992,Undergraduate,44
Virginia,1992,Professional,4
Virginia,1992,Graduate,31
Virginia,1991,Undergraduate,36
Virginia,1991,Professional,1
Virginia,1991,Graduate,34
Virginia,1990,Undergraduate,42
Virginia,1990,Professional,0
Virginia,1990,Graduate,25
Virginia,1989,Undergraduate,24
Virginia,1989,Professional,0
Virginia,1989,Graduate,27
Virginia,1988,Undergraduate,24
Virginia,1988,Professional,0
Virginia,1988,Graduate,30
Virginia,1987,Undergraduate,21
Virginia,1987,Professional,0
Virginia,1987,Graduate,32
Virginia,1986,Undergraduate,16
Virginia,1986,Professional,0
Virginia,1986,Graduate,42
Virginia,1985,Undergraduate,17
Virginia,1985,Professional,1
Virginia,1985,Graduate,36
Virginia,1984,Undergraduate,18
Virginia,1984,Professional,1
Virginia,1984,Graduate,39
Virginia,1983,Undergraduate,13
Virginia,1983,Professional,2
Virginia,1983,Graduate,27
Virginia,1982,Undergraduate,14
Virginia,1982,Professional,1
Virginia,1982,Graduate,33
Virginia,1981,Undergraduate,12
Virginia,1981,Professional,0
Virginia,1981,Graduate,34
Virginia,1980,Undergraduate,16
Virginia,1980,Professional,0
Virginia,1980,Graduate,36
Virginia,1979,Undergraduate,28
Virginia,1979,Professional,0
Virginia,1979,Graduate,28
Virginia,1978,Undergraduate,33
Virginia,1978,Professional,0
Virginia,1978,Graduate,33
Virginia,1977,Undergraduate,20
Virginia,1977,Professional,0
Virginia,1977,Graduate,32
Virginia,1976,Undergraduate,15
Virginia,1976,Professional,0
Virginia,1976,Graduate,39
Virginia,1975,Undergraduate,15
Virginia,1975,Professional,0
Virginia,1975,Graduate,41
Washington,2017,Undergraduate,60
Washington,2017,Professional,82
Washington,2017,Graduate,2
Washington,2016,Undergraduate,67
Washington,2016,Professional,38
Washington,2016,Graduate,4
Washington,2015,Undergraduate,61
Washington,2015,Professional,34
Washington,2015,Graduate,5
Washington,2014,Undergraduate,63
Washington,2014,Professional,35
Washington,2014,Graduate,5
Washington,2013,Undergraduate,43
Washington,2013,Professional,34
Washington,2013,Graduate,8
Washington,2012,Undergraduate,31
Washington,2012,Professional,40
Washington,2012,Graduate,8
Washington,2011,Undergraduate,26
Washington,2011,Professional,31
Washington,2011,Graduate,7
Washington,2010,Undergraduate,22
Washington,2010,Professional,33
Washington,2010,Graduate,4
Washington,2009,Undergraduate,22
Washington,2009,Professional,33
Washington,2009,Graduate,4
Washington,2008,Undergraduate,23
Washington,2008,Professional,30
Washington,2008,Graduate,6
Washington,2007,Undergraduate,29
Washington,2007,Professional,33
Washington,2007,Graduate,4
Washington,2006,Undergraduate,32
Washington,2006,Professional,25
Washington,2006,Graduate,1
Washington,2005,Undergraduate,25
Washington,2005,Professional,19
Washington,2005,Graduate,1
Washington,2004,Undergraduate,32
Washington,2004,Professional,10
Washington,2004,Graduate,1
Washington,2003,Undergraduate,29
Washington,2003,Professional,54
Washington,2003,Graduate,2
Washington,2002,Undergraduate,22
Washington,2002,Professional,54
Washington,2002,Graduate,1
Washington,2001,Undergraduate,23
Washington,2001,Professional,48
Washington,2001,Graduate,2
Washington,2000,Undergraduate,13
Washington,2000,Professional,39
Washington,2000,Graduate,3
Washington,1999,Undergraduate,11
Washington,1999,Professional,33
Washington,1999,Graduate,4
Washington,1998,Undergraduate,8
Washington,1998,Professional,36
Washington,1998,Graduate,4
Washington,1997,Undergraduate,7
Washington,1997,Professional,5
Washington,1997,Graduate,40
Washington,1996,Undergraduate,14
Washington,1996,Professional,3
Washington,1996,Graduate,32
Washington,1995,Undergraduate,14
Washington,1995,Professional,0
Washington,1995,Graduate,25
Washington,1994,Undergraduate,11
Washington,1994,Professional,0
Washington,1994,Graduate,12
Washington,1993,Undergraduate,8
Washington,1993,Professional,0
Washington,1993,Graduate,15
Washington,1992,Undergraduate,9
Washington,1992,Professional,0
Washington,1992,Graduate,20
Washington,1991,Undergraduate,9
Washington,1991,Professional,1
Washington,1991,Graduate,14
Washington,1990,Undergraduate,9
Washington,1990,Professional,0
Washington,1990,Graduate,17
Washington,1989,Undergraduate,6
Washington,1989,Professional,1
Washington,1989,Graduate,20
Washington,1988,Undergraduate,10
Washington,1988,Professional,1
Washington,1988,Graduate,22
Washington,1987,Undergraduate,3
Washington,1987,Professional,1
Washington,1987,Graduate,19
Washington,1986,Undergraduate,3
Washington,1986,Professional,1
Washington,1986,Graduate,30
Washington,1985,Undergraduate,1
Washington,1985,Professional,0
Washington,1985,Graduate,21
Washington,1984,Undergraduate,3
Washington,1984,Professional,0
Washington,1984,Graduate,22
Washington,1983,Undergraduate,4
Washington,1983,Professional,0
Washington,1983,Graduate,13
Washington,1982,Undergraduate,1
Washington,1982,Professional,1
Washington,1982,Graduate,17
Washington,1981,Undergraduate,0
Washington,1981,Professional,1
Washington,1981,Graduate,19
Washington,1980,Undergraduate,3
Washington,1980,Professional,1
Washington,1980,Graduate,20
Washington,1979,Undergraduate,18
Washington,1979,Professional,0
Washington,1979,Graduate,18
Washington,1978,Undergraduate,28
Washington,1978,Professional,0
Washington,1978,Graduate,28
Washington,1977,Undergraduate,3
Washington,1977,Professional,0
Washington,1977,Graduate,24
Washington,1976,Undergraduate,5
Washington,1976,Professional,0
Washington,1976,Graduate,14
Washington,1975,Undergraduate,3
Washington,1975,Professional,0
Washington,1975,Graduate,24
West Virginia,2017,Undergraduate,1
West Virginia,2017,Professional,12
West Virginia,2017,Graduate,3
West Virginia,2016,Undergraduate,0
West Virginia,2016,Professional,8
West Virginia,2016,Graduate,3
West Virginia,2015,Undergraduate,4
West Virginia,2015,Professional,5
West Virginia,2015,Graduate,0
West Virginia,2014,Undergraduate,4
West Virginia,2014,Professional,6
West Virginia,2014,Graduate,0
West Virginia,2013,Undergraduate,5
West Virginia,2013,Professional,6
West Virginia,2013,Graduate,0
West Virginia,2012,Undergraduate,7
West Virginia,2012,Professional,8
West Virginia,2012,Graduate,0
West Virginia,2011,Undergraduate,4
West Virginia,2011,Professional,7
West Virginia,2011,Graduate,1
West Virginia,2010,Undergraduate,4
West Virginia,2010,Professional,5
West Virginia,2010,Graduate,1
West Virginia,2009,Undergraduate,4
West Virginia,2009,Professional,5
West Virginia,2009,Graduate,1
West Virginia,2008,Undergraduate,5
West Virginia,2008,Professional,5
West Virginia,2008,Graduate,0
West Virginia,2007,Undergraduate,5
West Virginia,2007,Professional,5
West Virginia,2007,Graduate,0
West Virginia,2006,Undergraduate,5
West Virginia,2006,Professional,3
West Virginia,2006,Graduate,0
West Virginia,2005,Undergraduate,5
West Virginia,2005,Professional,5
West Virginia,2005,Graduate,1
West Virginia,2004,Undergraduate,6
West Virginia,2004,Professional,3
West Virginia,2004,Graduate,0
West Virginia,2003,Undergraduate,5
West Virginia,2003,Professional,9
West Virginia,2003,Graduate,0
West Virginia,2002,Undergraduate,6
West Virginia,2002,Professional,9
West Virginia,2002,Graduate,1
West Virginia,2001,Undergraduate,5
West Virginia,2001,Professional,9
West Virginia,2001,Graduate,1
West Virginia,2000,Undergraduate,5
West Virginia,2000,Professional,8
West Virginia,2000,Graduate,1
West Virginia,1999,Undergraduate,7
West Virginia,1999,Professional,7
West Virginia,1999,Graduate,0
West Virginia,1998,Undergraduate,7
West Virginia,1998,Professional,9
West Virginia,1998,Graduate,0
West Virginia,1997,Undergraduate,9
West Virginia,1997,Professional,0
West Virginia,1997,Graduate,11
West Virginia,1996,Undergraduate,9
West Virginia,1996,Professional,0
West Virginia,1996,Graduate,14
West Virginia,1995,Undergraduate,5
West Virginia,1995,Professional,0
West Virginia,1995,Graduate,6
West Virginia,1994,Undergraduate,3
West Virginia,1994,Professional,0
West Virginia,1994,Graduate,3
West Virginia,1993,Undergraduate,3
West Virginia,1993,Professional,0
West Virginia,1993,Graduate,5
West Virginia,1992,Undergraduate,6
West Virginia,1992,Professional,0
West Virginia,1992,Graduate,7
West Virginia,1991,Undergraduate,6
West Virginia,1991,Professional,0
West Virginia,1991,Graduate,3
West Virginia,1990,Undergraduate,8
West Virginia,1990,Professional,0
West Virginia,1990,Graduate,3
West Virginia,1989,Undergraduate,8
West Virginia,1989,Professional,0
West Virginia,1989,Graduate,2
West Virginia,1988,Undergraduate,3
West Virginia,1988,Professional,0
West Virginia,1988,Graduate,1
West Virginia,1987,Undergraduate,4
West Virginia,1987,Professional,0
West Virginia,1987,Graduate,4
West Virginia,1986,Undergraduate,3
West Virginia,1986,Professional,0
West Virginia,1986,Graduate,5
West Virginia,1985,Undergraduate,3
West Virginia,1985,Professional,0
West Virginia,1985,Graduate,4
West Virginia,1984,Undergraduate,2
West Virginia,1984,Professional,0
West Virginia,1984,Graduate,3
West Virginia,1983,Undergraduate,0
West Virginia,1983,Professional,0
West Virginia,1983,Graduate,7
West Virginia,1982,Undergraduate,2
West Virginia,1982,Professional,0
West Virginia,1982,Graduate,7
West Virginia,1981,Undergraduate,1
West Virginia,1981,Professional,0
West Virginia,1981,Graduate,8
West Virginia,1980,Undergraduate,2
West Virginia,1980,Professional,0
West Virginia,1980,Graduate,6
West Virginia,1979,Undergraduate,5
West Virginia,1979,Professional,0
West Virginia,1979,Graduate,5
West Virginia,1978,Undergraduate,1
West Virginia,1978,Professional,0
West Virginia,1978,Graduate,1
West Virginia,1977,Undergraduate,3
West Virginia,1977,Professional,0
West Virginia,1977,Graduate,4
West Virginia,1976,Undergraduate,3
West Virginia,1976,Professional,0
West Virginia,1976,Graduate,5
West Virginia,1975,Undergraduate,2
West Virginia,1975,Professional,0
West Virginia,1975,Graduate,10
Wisconsin,2017,Undergraduate,66
Wisconsin,2017,Professional,87
Wisconsin,2017,Graduate,17
Wisconsin,2016,Undergraduate,60
Wisconsin,2016,Professional,65
Wisconsin,2016,Graduate,14
Wisconsin,2015,Undergraduate,61
Wisconsin,2015,Professional,64
Wisconsin,2015,Graduate,14
Wisconsin,2014,Undergraduate,65
Wisconsin,2014,Professional,71
Wisconsin,2014,Graduate,15
Wisconsin,2013,Undergraduate,60
Wisconsin,2013,Professional,68
Wisconsin,2013,Graduate,16
Wisconsin,2012,Undergraduate,69
Wisconsin,2012,Professional,77
Wisconsin,2012,Graduate,13
Wisconsin,2011,Undergraduate,67
Wisconsin,2011,Professional,75
Wisconsin,2011,Graduate,13
Wisconsin,2010,Undergraduate,50
Wisconsin,2010,Professional,77
Wisconsin,2010,Graduate,7
Wisconsin,2009,Undergraduate,50
Wisconsin,2009,Professional,77
Wisconsin,2009,Graduate,7
Wisconsin,2008,Undergraduate,48
Wisconsin,2008,Professional,51
Wisconsin,2008,Graduate,4
Wisconsin,2007,Undergraduate,56
Wisconsin,2007,Professional,47
Wisconsin,2007,Graduate,4
Wisconsin,2006,Undergraduate,61
Wisconsin,2006,Professional,49
Wisconsin,2006,Graduate,3
Wisconsin,2005,Undergraduate,54
Wisconsin,2005,Professional,41
Wisconsin,2005,Graduate,3
Wisconsin,2004,Undergraduate,54
Wisconsin,2004,Professional,34
Wisconsin,2004,Graduate,4
Wisconsin,2003,Undergraduate,59
Wisconsin,2003,Professional,97
Wisconsin,2003,Graduate,7
Wisconsin,2002,Undergraduate,66
Wisconsin,2002,Professional,93
Wisconsin,2002,Graduate,9
Wisconsin,2001,Undergraduate,63
Wisconsin,2001,Professional,83
Wisconsin,2001,Graduate,13
Wisconsin,2000,Undergraduate,63
Wisconsin,2000,Professional,80
Wisconsin,2000,Graduate,10
Wisconsin,1999,Undergraduate,70
Wisconsin,1999,Professional,91
Wisconsin,1999,Graduate,5
Wisconsin,1998,Undergraduate,72
Wisconsin,1998,Professional,84
Wisconsin,1998,Graduate,5
Wisconsin,1997,Undergraduate,73
Wisconsin,1997,Professional,5
Wisconsin,1997,Graduate,81
Wisconsin,1996,Undergraduate,84
Wisconsin,1996,Professional,6
Wisconsin,1996,Graduate,79
Wisconsin,1995,Undergraduate,74
Wisconsin,1995,Professional,5
Wisconsin,1995,Graduate,75
Wisconsin,1994,Undergraduate,66
Wisconsin,1994,Professional,5
Wisconsin,1994,Graduate,56
Wisconsin,1993,Undergraduate,58
Wisconsin,1993,Professional,3
Wisconsin,1993,Graduate,55
Wisconsin,1992,Undergraduate,66
Wisconsin,1992,Professional,2
Wisconsin,1992,Graduate,54
Wisconsin,1991,Undergraduate,53
Wisconsin,1991,Professional,1
Wisconsin,1991,Graduate,53
Wisconsin,1990,Undergraduate,45
Wisconsin,1990,Professional,1
Wisconsin,1990,Graduate,50
Wisconsin,1989,Undergraduate,44
Wisconsin,1989,Professional,0
Wisconsin,1989,Graduate,40
Wisconsin,1988,Undergraduate,35
Wisconsin,1988,Professional,2
Wisconsin,1988,Graduate,32
Wisconsin,1987,Undergraduate,40
Wisconsin,1987,Professional,0
Wisconsin,1987,Graduate,51
Wisconsin,1986,Undergraduate,47
Wisconsin,1986,Professional,0
Wisconsin,1986,Graduate,47
Wisconsin,1985,Undergraduate,43
Wisconsin,1985,Professional,0
Wisconsin,1985,Graduate,66
Wisconsin,1984,Undergraduate,38
Wisconsin,1984,Professional,0
Wisconsin,1984,Graduate,78
Wisconsin,1983,Undergraduate,33
Wisconsin,1983,Professional,2
Wisconsin,1983,Graduate,73
Wisconsin,1982,Undergraduate,36
Wisconsin,1982,Professional,3
Wisconsin,1982,Graduate,76
Wisconsin,1981,Undergraduate,43
Wisconsin,1981,Professional,3
Wisconsin,1981,Graduate,52
Wisconsin,1980,Undergraduate,39
Wisconsin,1980,Professional,4
Wisconsin,1980,Graduate,63
Wisconsin,1979,Undergraduate,51
Wisconsin,1979,Professional,6
Wisconsin,1979,Graduate,51
Wisconsin,1978,Undergraduate,56
Wisconsin,1978,Professional,5
Wisconsin,1978,Graduate,56
Wisconsin,1977,Undergraduate,29
Wisconsin,1977,Professional,1
Wisconsin,1977,Graduate,64
Wisconsin,1976,Undergraduate,30
Wisconsin,1976,Professional,2
Wisconsin,1976,Graduate,64
Wisconsin,1975,Undergraduate,30
Wisconsin,1975,Professional,3
Wisconsin,1975,Graduate,73
Wyoming,2017,Undergraduate,3
Wyoming,2017,Professional,5
Wyoming,2017,Graduate,0
Wyoming,2016,Undergraduate,1
Wyoming,2016,Professional,3
Wyoming,2016,Graduate,0
Wyoming,2015,Undergraduate,1
Wyoming,2015,Professional,2
Wyoming,2015,Graduate,0
Wyoming,2014,Undergraduate,1
Wyoming,2014,Professional,1
Wyoming,2014,Graduate,0
Wyoming,2013,Undergraduate,0
Wyoming,2013,Professional,2
Wyoming,2013,Graduate,1
Wyoming,2012,Undergraduate,1
Wyoming,2012,Professional,0
Wyoming,2012,Graduate,1
Wyoming,2011,Undergraduate,1
Wyoming,2011,Professional,0
Wyoming,2011,Graduate,1
Wyoming,2010,Undergraduate,2
Wyoming,2010,Professional,0
Wyoming,2010,Graduate,0
Wyoming,2009,Undergraduate,2
Wyoming,2009,Professional,0
Wyoming,2009,Graduate,0
Wyoming,2008,Undergraduate,1
Wyoming,2008,Professional,0
Wyoming,2008,Graduate,0
Wyoming,2007,Undergraduate,1
Wyoming,2007,Professional,0
Wyoming,2007,Graduate,0
Wyoming,2006,Undergraduate,1
Wyoming,2006,Professional,0
Wyoming,2006,Graduate,0
Wyoming,2005,Undergraduate,2
Wyoming,2005,Professional,1
Wyoming,2005,Graduate,0
Wyoming,2004,Undergraduate,3
Wyoming,2004,Professional,2
Wyoming,2004,Graduate,0
Wyoming,2003,Undergraduate,1
Wyoming,2003,Professional,6
Wyoming,2003,Graduate,1
Wyoming,2002,Undergraduate,0
Wyoming,2002,Professional,4
Wyoming,2002,Graduate,1
Wyoming,2001,Undergraduate,0
Wyoming,2001,Professional,6
Wyoming,2001,Graduate,1
Wyoming,2000,Undergraduate,1
